"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Basiswert 3","Basiswert 4","Basiswert 5","Name Basiswert 1","Name Basiswert 2","Name Basiswert 3","Name Basiswert 4","Name Basiswert 5"
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2013","24 Feldmoching - Hasenbergl","18.6","2247","12073","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2013","25 Laim","23.1","4350","18837","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2012","Stadt München","22","93316","423654","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2012","01 Altstadt - Lehel","22.5","1822","8088","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2012","02 Ludwigsvorstadt - Isarvorstadt","25.9","5246","20258","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2012","03 Maxvorstadt","31.5","6890","21909","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2012","04 Schwabing - West","24.8","6031","24289","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2012","05 Au - Haidhausen","22","4594","20877","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2012","06 Sendling","24.3","3388","13965","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2012","07 Sendling - Westpark","24.3","4112","16913","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2012","08 Schwanthalerhöhe","24.9","2534","10168","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2012","09 Neuhausen - Nymphenburg","21.8","6758","31016","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2012","10 Moosach","20.1","2698","13442","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2012","11 Milbertshofen - Am Hart","23.9","4574","19151","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2012","12 Schwabing - Freimann","25.7","5289","20596","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2012","13 Bogenhausen","18.1","4083","22562","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2012","14 Berg am Laim","20.3","2524","12467","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2012","15 Trudering - Riem","18.1","2148","11899","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2012","16 Ramersdorf - Perlach","17.8","4532","25444","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2012","17 Obergiesing - Fasangarten","23.9","3955","16564","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2012","18 Untergiesing - Harlaching","19.8","3546","17920","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2012","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","18.1","4412","24350","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2012","20 Hadern","19.3","2059","10697","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2012","21 Pasing - Obermenzing","19","3212","16911","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2012","22 Aubing - Lochhausen - Langwied","17.2","1356","7907","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2012","23 Allach - Untermenzing","17.8","1024","5747","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2012","24 Feldmoching - Hasenbergl","18.2","2136","11739","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2012","25 Laim","23.4","4387","18733","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2011","Stadt München","22.4","91918","411003","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2011","01 Altstadt - Lehel","21.6","1801","8332","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2011","02 Ludwigsvorstadt - Isarvorstadt","25.3","4919","19438","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2011","03 Maxvorstadt","30.7","6471","21051","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2011","04 Schwabing - West","24.7","5782","23428","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2011","05 Au - Haidhausen","22","4454","20262","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2011","06 Sendling","24.3","3301","13606","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2011","07 Sendling - Westpark","24.2","3983","16476","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2011","08 Schwanthalerhöhe","24.9","2458","9864","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2011","09 Neuhausen - Nymphenburg","22.1","6655","30147","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2011","10 Moosach","21.3","2784","13086","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2011","11 Milbertshofen - Am Hart","25","4767","19053","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2011","12 Schwabing - Freimann","25.7","5247","20411","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2011","13 Bogenhausen","18.4","4047","22031","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2011","14 Berg am Laim","21.4","2604","12178","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2011","15 Trudering - Riem","18.4","2253","12256","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2011","16 Ramersdorf - Perlach","18.6","4494","24218","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2011","17 Obergiesing - Fasangarten","24.1","3844","15961","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2011","18 Untergiesing - Harlaching","20.1","3478","17321","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2011","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","18.9","4404","23338","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2011","20 Hadern","20.8","2121","10190","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2011","21 Pasing - Obermenzing","18.9","3190","16881","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2011","22 Aubing - Lochhausen - Langwied","19.1","1380","7218","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2011","23 Allach - Untermenzing","19.1","1081","5671","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2011","24 Feldmoching - Hasenbergl","19.8","2108","10642","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2011","25 Laim","23.9","4291","17934","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2010","Stadt München","22.2","89060","401319","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2010","01 Altstadt - Lehel","20.7","1654","8006","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2010","02 Ludwigsvorstadt - Isarvorstadt","24.8","4712","18992","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2010","03 Maxvorstadt","30.9","6477","20954","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2010","04 Schwabing - West","24.8","5720","23071","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2010","05 Au - Haidhausen","21.9","4392","20059","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2010","06 Sendling","24.6","3278","13310","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2010","07 Sendling - Westpark","24","3860","16120","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2010","08 Schwanthalerhöhe","25.5","2464","9676","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2010","09 Neuhausen - Nymphenburg","21.8","6368","29162","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2010","10 Moosach","20.9","2654","12706","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2010","11 Milbertshofen - Am Hart","24.3","4480","18404","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2010","12 Schwabing - Freimann","25.5","5074","19899","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2010","13 Bogenhausen","17.9","3842","21502","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2010","14 Berg am Laim","21.3","2520","11838","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2010","15 Trudering - Riem","18.4","2205","11982","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2010","16 Ramersdorf - Perlach","18.3","4319","23611","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2010","17 Obergiesing - Fasangarten","24.7","3837","15517","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2010","18 Untergiesing - Harlaching","19.6","3314","16922","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2010","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","18.8","4319","22964","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2010","20 Hadern","20.5","2046","10004","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2010","21 Pasing - Obermenzing","18.4","3004","16306","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2010","22 Aubing - Lochhausen - Langwied","18.4","1284","6984","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2010","23 Allach - Untermenzing","18.1","992","5474","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2010","24 Feldmoching - Hasenbergl","19.6","2027","10361","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2010","25 Laim","24.1","4212","17468","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2009","Stadt München","22.1","87751","396519","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2009","01 Altstadt - Lehel","20.2","1605","7963","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2009","02 Ludwigsvorstadt - Isarvorstadt","24.4","4577","18729","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2009","03 Maxvorstadt","30.8","6410","20826","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2009","04 Schwabing - West","24.9","5726","22984","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2009","05 Au - Haidhausen","21.6","4339","20068","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2009","06 Sendling","23.8","3092","12981","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2009","07 Sendling - Westpark","23.9","3840","16055","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2009","08 Schwanthalerhöhe","24.7","2366","9589","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2009","09 Neuhausen - Nymphenburg","21.9","6329","28861","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2009","10 Moosach","20.8","2583","12448","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2009","11 Milbertshofen - Am Hart","24.6","4420","17995","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2009","12 Schwabing - Freimann","25.6","5047","19743","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2009","13 Bogenhausen","17.8","3757","21131","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2009","14 Berg am Laim","21.4","2491","11665","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2009","15 Trudering - Riem","18.7","2165","11565","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2009","16 Ramersdorf - Perlach","18.4","4284","23280","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2009","17 Obergiesing - Fasangarten","25","3896","15606","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2009","18 Untergiesing - Harlaching","19.9","3364","16880","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2009","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","18.6","4197","22541","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2009","20 Hadern","20.2","1983","9833","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2009","21 Pasing - Obermenzing","18.6","2971","16013","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2009","22 Aubing - Lochhausen - Langwied","18","1239","6872","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2009","23 Allach - Untermenzing","17.3","930","5364","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2009","24 Feldmoching - Hasenbergl","19.7","2015","10209","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2009","25 Laim","23.8","4122","17315","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2008","Stadt München","22.6","91080","403717","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2008","01 Altstadt - Lehel","21.4","1795","8384","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2008","02 Ludwigsvorstadt - Isarvorstadt","24.9","4926","19794","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2008","03 Maxvorstadt","31.2","6740","21575","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2008","04 Schwabing - West","24.7","5768","23360","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2008","05 Au - Haidhausen","22.1","4530","20544","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2008","06 Sendling","24.2","3234","13351","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2008","07 Sendling - Westpark","24.3","3916","16148","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2008","08 Schwanthalerhöhe","25.2","2445","9715","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2008","09 Neuhausen - Nymphenburg","22.2","6494","29275","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2008","10 Moosach","21.4","2697","12615","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2008","11 Milbertshofen - Am Hart","24.7","4560","18429","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2008","12 Schwabing - Freimann","26","5255","20196","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2008","13 Bogenhausen","18.3","3948","21539","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
"Einpersonenhaushalte","Haushalte 18 bis 29 Jahre","2008","14 Berg am Laim","22","2627","11941","","","","Einpersonen- Haushalte 18 bis 29 Jahre","Alle Einpersonenhaushalte 18 Jahre und älter","","",""
