"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Basiswert 3","Basiswert 4","Basiswert 5","Name Basiswert 1","Name Basiswert 2","Name Basiswert 3","Name Basiswert 4","Name Basiswert 5"
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2006","23 Allach - Untermenzing","20.7","2194","10577","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2006","24 Feldmoching - Hasenbergl","19","3401","17923","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2006","25 Laim","10.6","2425","22866","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2005","Stadt München","12.7","76900","607138","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2005","01 Altstadt - Lehel","8.6","973","11308","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2005","02 Ludwigsvorstadt - Isarvorstadt","8.5","2044","24145","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2005","03 Maxvorstadt","6.8","1866","27571","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2005","04 Schwabing - West","9.4","3019","32046","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2005","05 Au - Haidhausen","10.8","3023","28045","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2005","06 Sendling","11.2","1991","17861","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2005","07 Sendling - Westpark","11.4","2673","23486","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2005","08 Schwanthalerhöhe","11.2","1248","11181","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2005","09 Neuhausen - Nymphenburg","11.2","4799","43025","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2005","10 Moosach","14.7","2924","19881","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2005","11 Milbertshofen - Am Hart","11.8","2940","24922","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2005","12 Schwabing - Freimann","12.1","3572","29641","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2005","13 Bogenhausen","13.6","4959","36346","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2005","14 Berg am Laim","11.9","2047","17205","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2005","15 Trudering - Riem","20.1","4354","21677","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2005","16 Ramersdorf - Perlach","15.3","5966","39100","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2005","17 Obergiesing - Fasangarten","11.7","2380","20403","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2005","18 Untergiesing - Harlaching","11","2689","24463","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2005","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","13","4909","37658","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2005","20 Hadern","15.6","2830","18150","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2005","21 Pasing - Obermenzing","16.3","4756","29213","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2005","22 Aubing - Lochhausen - Langwied","18.3","2676","14622","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2005","23 Allach - Untermenzing","20.1","2265","11263","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2005","24 Feldmoching - Hasenbergl","18.2","3459","18994","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2005","25 Laim","10.2","2535","24916","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2004","Stadt München","12.9","78419","609008","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2004","01 Altstadt - Lehel","8.7","967","11158","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2004","02 Ludwigsvorstadt - Isarvorstadt","8.5","2062","24345","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2004","03 Maxvorstadt","6.9","1890","27485","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2004","04 Schwabing - West","9.5","3025","31890","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2004","05 Au - Haidhausen","10.9","3040","27891","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2004","06 Sendling","11.4","2062","18029","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2004","07 Sendling - Westpark","11.7","2764","23547","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2004","08 Schwanthalerhöhe","11.3","1263","11205","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2004","09 Neuhausen - Nymphenburg","11.4","4921","43131","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2004","10 Moosach","14.9","2985","20036","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2004","11 Milbertshofen - Am Hart","12.1","3024","25086","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2004","12 Schwabing - Freimann","12.3","3676","29816","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2004","13 Bogenhausen","13.9","5045","36391","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2004","14 Berg am Laim","12.4","2139","17281","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2004","15 Trudering - Riem","19.8","4208","21240","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2004","16 Ramersdorf - Perlach","15.8","6240","39539","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2004","17 Obergiesing - Fasangarten","11.7","2401","20487","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2004","18 Untergiesing - Harlaching","11.1","2736","24660","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2004","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","13.1","4930","37752","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2004","20 Hadern","16","2910","18215","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2004","21 Pasing - Obermenzing","16.4","4814","29326","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2004","22 Aubing - Lochhausen - Langwied","18.6","2754","14840","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2004","23 Allach - Untermenzing","20.5","2293","11195","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2004","24 Feldmoching - Hasenbergl","18.7","3594","19252","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2004","25 Laim","10.6","2672","25193","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2003","Stadt München","","77244","615941","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2003","01 Altstadt - Lehel","","948","11183","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2003","02 Ludwigsvorstadt - Isarvorstadt","","2016","24511","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2003","03 Maxvorstadt","","1909","27634","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2003","04 Schwabing - West","","2830","32573","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2003","05 Au - Haidhausen","","2939","28387","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2003","06 Sendling","","2015","18169","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2003","07 Sendling - Westpark","","2710","23931","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2003","08 Schwanthalerhöhe","","1196","11155","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2003","09 Neuhausen - Nymphenburg","","4862","44028","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2003","10 Moosach","","3000","20411","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2003","11 Milbertshofen - Am Hart","","2959","25335","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2003","12 Schwabing - Freimann","","3717","29954","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2003","13 Bogenhausen","","4940","36705","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2003","14 Berg am Laim","","2110","17447","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2003","15 Trudering - Riem","","4040","20704","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2003","16 Ramersdorf - Perlach","","6233","39890","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2003","17 Obergiesing - Fasangarten","","2385","20892","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2003","18 Untergiesing - Harlaching","","2691","25006","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2003","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","","4860","38489","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2003","20 Hadern","","2849","18308","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2003","21 Pasing - Obermenzing","","4745","29380","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2003","22 Aubing - Lochhausen - Langwied","","2778","15034","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2003","23 Allach - Untermenzing","","2275","11067","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2003","24 Feldmoching - Hasenbergl","","3569","19777","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2003","25 Laim","","2666","25951","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2002","Stadt München","12.8","76718","600860","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2002","01 Altstadt - Lehel","8.8","945","10758","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2002","02 Ludwigsvorstadt - Isarvorstadt","8.2","1941","23629","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2002","03 Maxvorstadt","7","1880","26833","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2002","04 Schwabing - West","8.8","2797","31634","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2002","05 Au - Haidhausen","10.8","2949","27405","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2002","06 Sendling","11.1","1954","17594","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2002","07 Sendling - Westpark","11.5","2711","23487","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2002","08 Schwanthalerhöhe","11","1177","10661","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2002","09 Neuhausen - Nymphenburg","11.4","4875","42647","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2002","10 Moosach","15.2","3047","20097","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2002","11 Milbertshofen - Am Hart","11.7","2906","24766","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2002","12 Schwabing - Freimann","12.9","3757","29225","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2002","13 Bogenhausen","13.5","4860","36000","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2002","14 Berg am Laim","12.2","2096","17176","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2002","15 Trudering - Riem","19.7","3979","20236","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2002","16 Ramersdorf - Perlach","15.9","6216","39230","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2002","17 Obergiesing - Fasangarten","11.6","2369","20432","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2002","18 Untergiesing - Harlaching","11","2682","24378","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2002","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","12.8","4810","37696","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2002","20 Hadern","15.8","2850","17989","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2002","21 Pasing - Obermenzing","16.2","4603","28471","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2002","22 Aubing - Lochhausen - Langwied","19.2","2846","14818","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2002","23 Allach - Untermenzing","20.5","2227","10854","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2002","24 Feldmoching - Hasenbergl","18.4","3571","19424","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2002","25 Laim","10.5","2668","25401","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2001","Stadt München","12.8","76585","598192","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2001","01 Altstadt - Lehel","8.8","945","10781","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2001","02 Ludwigsvorstadt - Isarvorstadt","8.1","1913","23648","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2001","03 Maxvorstadt","7","1874","26909","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2001","04 Schwabing - West","8.8","2792","31699","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2001","05 Au - Haidhausen","10.8","2949","27260","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2001","06 Sendling","11.1","1910","17274","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2001","07 Sendling - Westpark","11.5","2705","23530","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2001","08 Schwanthalerhöhe","10.9","1147","10540","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2001","09 Neuhausen - Nymphenburg","11.5","4871","42490","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2001","10 Moosach","15.1","3007","19951","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2001","11 Milbertshofen - Am Hart","11.7","2903","24783","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2001","12 Schwabing - Freimann","13","3770","29117","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2001","13 Bogenhausen","13.6","4826","35534","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2001","14 Berg am Laim","12.1","2063","17051","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2001","15 Trudering - Riem","19.6","3874","19795","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2001","16 Ramersdorf - Perlach","16.1","6334","39337","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2001","17 Obergiesing - Fasangarten","11.6","2366","20320","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2001","18 Untergiesing - Harlaching","11.1","2701","24310","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2001","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","12.9","4835","37404","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2001","20 Hadern","16.1","2860","17733","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2001","21 Pasing - Obermenzing","16.3","4605","28199","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2001","22 Aubing - Lochhausen - Langwied","19.5","2894","14816","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2001","23 Allach - Untermenzing","20.3","2194","10819","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2001","24 Feldmoching - Hasenbergl","18.5","3573","19371","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2001","25 Laim","10.5","2672","25503","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2000","Stadt München","12.9","76170","591745","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2000","01 Altstadt - Lehel","8.7","926","10597","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2000","02 Ludwigsvorstadt - Isarvorstadt","8","1850","23186","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2000","03 Maxvorstadt","6.9","1807","26360","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2000","04 Schwabing - West","8.9","2792","31445","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2000","05 Au - Haidhausen","10.8","2909","27050","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2000","06 Sendling","11.1","1894","17114","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2000","07 Sendling - Westpark","11.8","2760","23308","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2000","08 Schwanthalerhöhe","11","1145","10447","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2000","09 Neuhausen - Nymphenburg","11.4","4837","42308","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2000","10 Moosach","15.3","3008","19646","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2000","11 Milbertshofen - Am Hart","11.8","2899","24505","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2000","12 Schwabing - Freimann","13.2","3773","28681","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2000","13 Bogenhausen","13.9","4875","35176","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2000","14 Berg am Laim","12.3","2070","16896","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2000","15 Trudering - Riem","19.3","3654","18960","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2000","16 Ramersdorf - Perlach","16.5","6456","39025","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
