"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Basiswert 3","Basiswert 4","Basiswert 5","Name Basiswert 1","Name Basiswert 2","Name Basiswert 3","Name Basiswert 4","Name Basiswert 5"
"Ausländer_innenanteil","gesamt","2007","18 Untergiesing - Harlaching","19.7","9659","48990","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2007","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","19.3","15849","82283","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2007","20 Hadern","21.2","9744","46059","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2007","21 Pasing - Obermenzing","17.1","11067","64773","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2007","22 Aubing - Lochhausen - Langwied","18.6","7082","38091","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2007","23 Allach - Untermenzing","16.1","4540","28165","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2007","24 Feldmoching - Hasenbergl","26.4","14642","55475","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2007","25 Laim","21.8","11010","50600","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2006","Stadt München","23","304445","1326206","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2006","01 Altstadt - Lehel","22","4154","18876","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2006","02 Ludwigsvorstadt - Isarvorstadt","28","12797","45736","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2006","03 Maxvorstadt","23.5","10838","46058","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2006","04 Schwabing - West","20.7","12323","59553","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2006","05 Au - Haidhausen","22.7","12367","54382","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2006","06 Sendling","25.6","9518","37146","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2006","07 Sendling - Westpark","23.1","11746","50903","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2006","08 Schwanthalerhöhe","36","9393","26103","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2006","09 Neuhausen - Nymphenburg","21.3","18016","84604","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2006","10 Moosach","25","11942","47754","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2006","11 Milbertshofen - Am Hart","34.9","23355","66992","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2006","12 Schwabing - Freimann","22.9","14288","62430","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2006","13 Bogenhausen","17.7","13419","75657","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2006","14 Berg am Laim","26","10125","38995","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2006","15 Trudering - Riem","16.2","8723","53915","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2006","16 Ramersdorf - Perlach","27","27689","102689","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2006","17 Obergiesing - Fasangarten","27.5","12914","47007","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2006","18 Untergiesing - Harlaching","19.4","9337","48075","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2006","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","18.9","15219","80701","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2006","20 Hadern","20.5","9218","44993","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2006","21 Pasing - Obermenzing","17.1","10900","63763","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2006","22 Aubing - Lochhausen - Langwied","18.5","7018","37857","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2006","23 Allach - Untermenzing","16.2","4498","27730","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2006","24 Feldmoching - Hasenbergl","25.7","13927","54245","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2006","25 Laim","21.4","10715","50028","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2005","Stadt München","23.3","300129","1288307","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2005","01 Altstadt - Lehel","22.9","4261","18631","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2005","02 Ludwigsvorstadt - Isarvorstadt","29.5","12953","43945","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2005","03 Maxvorstadt","24.7","10442","42201","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2005","04 Schwabing - West","21.6","12125","56033","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2005","05 Au - Haidhausen","23.5","12322","52502","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2005","06 Sendling","26.2","9425","35966","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2005","07 Sendling - Westpark","23.2","11492","49472","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2005","08 Schwanthalerhöhe","37.8","9644","25507","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2005","09 Neuhausen - Nymphenburg","21.8","17890","82156","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2005","10 Moosach","24.9","11758","47198","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2005","11 Milbertshofen - Am Hart","35.4","22896","64612","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2005","12 Schwabing - Freimann","23.5","14068","59767","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2005","13 Bogenhausen","17.7","13042","73860","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2005","14 Berg am Laim","26","9967","38327","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2005","15 Trudering - Riem","15.8","8032","50990","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2005","16 Ramersdorf - Perlach","26.9","27367","101820","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2005","17 Obergiesing - Fasangarten","27.3","12339","45132","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2005","18 Untergiesing - Harlaching","19.6","9196","46857","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2005","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","18.9","14983","79148","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2005","20 Hadern","20.5","9024","43981","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2005","21 Pasing - Obermenzing","17.3","10822","62724","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2005","22 Aubing - Lochhausen - Langwied","18.7","7015","37560","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2005","23 Allach - Untermenzing","16.9","4671","27586","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2005","24 Feldmoching - Hasenbergl","25.9","13832","53389","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2005","25 Laim","21.6","10560","48927","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2004","Stadt München","23","293386","1273186","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2004","01 Altstadt - Lehel","22.6","4108","18210","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2004","02 Ludwigsvorstadt - Isarvorstadt","29.4","12793","43469","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2004","03 Maxvorstadt","24.7","10285","41581","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2004","04 Schwabing - West","21.7","12012","55231","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2004","05 Au - Haidhausen","24","12307","51383","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2004","06 Sendling","25.9","9261","35691","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2004","07 Sendling - Westpark","22.9","11127","48669","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2004","08 Schwanthalerhöhe","38.4","9751","25369","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2004","09 Neuhausen - Nymphenburg","22","18041","81921","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2004","10 Moosach","24.4","11442","46856","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2004","11 Milbertshofen - Am Hart","34.5","21773","63076","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2004","12 Schwabing - Freimann","23.5","13996","59602","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2004","13 Bogenhausen","17.1","12513","72982","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2004","14 Berg am Laim","25.5","9725","38127","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2004","15 Trudering - Riem","15.4","7546","48914","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2004","16 Ramersdorf - Perlach","26.4","26613","100844","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2004","17 Obergiesing - Fasangarten","27.4","12197","44473","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2004","18 Untergiesing - Harlaching","19.3","8979","46462","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2004","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","18.4","14380","78057","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2004","20 Hadern","20","8683","43396","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2004","21 Pasing - Obermenzing","17.1","10639","62081","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2004","22 Aubing - Lochhausen - Langwied","18.2","6835","37595","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2004","23 Allach - Untermenzing","17","4666","27374","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2004","24 Feldmoching - Hasenbergl","25.3","13420","52958","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2004","25 Laim","21.1","10294","48841","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2003","Stadt München","23","292229","1267813","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2003","01 Altstadt - Lehel","23","4178","18159","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2003","02 Ludwigsvorstadt - Isarvorstadt","30.5","13293","43637","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2003","03 Maxvorstadt","24.8","10309","41502","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2003","04 Schwabing - West","22","11960","54351","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2003","05 Au - Haidhausen","24.7","12759","51636","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2003","06 Sendling","25.7","9025","35113","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2003","07 Sendling - Westpark","22.7","11020","48564","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2003","08 Schwanthalerhöhe","40.2","10176","25328","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2003","09 Neuhausen - Nymphenburg","21.7","17703","81661","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2003","10 Moosach","23.9","11104","46546","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2003","11 Milbertshofen - Am Hart","34.2","21154","61886","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2003","12 Schwabing - Freimann","23.7","14241","60215","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2003","13 Bogenhausen","17.3","12654","73070","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2003","14 Berg am Laim","25.3","9516","37607","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2003","15 Trudering - Riem","15.6","7493","47919","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2003","16 Ramersdorf - Perlach","26.1","26330","100724","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2003","17 Obergiesing - Fasangarten","27.9","12478","44761","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2003","18 Untergiesing - Harlaching","19.6","9149","46707","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2003","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","18.4","14325","77850","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2003","20 Hadern","19.5","8364","42823","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2003","21 Pasing - Obermenzing","16.9","10394","61509","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2003","22 Aubing - Lochhausen - Langwied","17.9","6739","37566","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2003","23 Allach - Untermenzing","16.5","4450","26977","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2003","24 Feldmoching - Hasenbergl","25.3","13385","52961","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2003","25 Laim","20.6","10026","48708","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2002","Stadt München","22.9","289263","1264309","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2002","01 Altstadt - Lehel","22.4","4079","18193","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2002","02 Ludwigsvorstadt - Isarvorstadt","31.1","13684","44059","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2002","03 Maxvorstadt","24.7","10277","41606","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2002","04 Schwabing - West","21.5","11674","54272","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2002","05 Au - Haidhausen","25","13007","52000","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2002","06 Sendling","25.6","8996","35102","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2002","07 Sendling - Westpark","22.3","10781","48448","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2002","08 Schwanthalerhöhe","40.2","10089","25078","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2002","09 Neuhausen - Nymphenburg","21.7","17795","81947","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2002","10 Moosach","23.9","11054","46333","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2002","11 Milbertshofen - Am Hart","33.7","20800","61655","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2002","12 Schwabing - Freimann","23","13840","60060","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2002","13 Bogenhausen","16.8","12178","72429","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2002","14 Berg am Laim","25.5","9632","37769","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2002","15 Trudering - Riem","15.8","7456","47186","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2002","16 Ramersdorf - Perlach","25.9","25939","100129","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2002","17 Obergiesing - Fasangarten","27.6","12332","44616","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2002","18 Untergiesing - Harlaching","19.2","8949","46495","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2002","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","18.3","14208","77659","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2002","20 Hadern","18.9","8051","42563","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2002","21 Pasing - Obermenzing","16.6","10050","60616","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2002","22 Aubing - Lochhausen - Langwied","17.7","6650","37532","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2002","23 Allach - Untermenzing","17.1","4611","26903","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2002","24 Feldmoching - Hasenbergl","25.2","13338","53010","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2002","25 Laim","20.1","9784","48606","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2001","Stadt München","22.8","287107","1260597","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2001","01 Altstadt - Lehel","22.9","4227","18462","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2001","02 Ludwigsvorstadt - Isarvorstadt","31.5","14025","44484","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2001","03 Maxvorstadt","25","10533","42159","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2001","04 Schwabing - West","21.7","11868","54580","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2001","05 Au - Haidhausen","24.9","12954","51947","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
